Name	Cdx2	Oct4	Oct4-Sox2	Sox2
3_1792_2	1.057288	-1.124539	-1.725994	-2.326670
3_1792_3	-0.221804	0.206686	-1.294566	-2.326586
3_1793_1	0.760910	-1.236118	-1.170265	-0.594878
3_1793_2	-1.537438	1.079451	0.758814	0.985056
3_1793_3	-1.537472	1.079451	0.758814	0.985056
3_1794_1	-1.378074	1.120806	0.841180	0.535716
3_1794_2	-1.243600	0.402336	-0.234482	-1.303259
3_1794_3	0.985335	-0.043944	-1.263489	-1.316202
3_1795_1	-0.677651	0.978349	1.130256	0.432371
3_1795_2	0.969756	-0.709674	-0.572652	-1.492427
3_1795_3	0.980904	-1.230872	-0.652396	-1.492692
3_1796_1	-1.120505	1.133163	0.964368	1.273929
3_1796_2	0.708933	-0.401782	-0.463265	-0.186821
3_1796_3	-0.516797	0.309947	-0.347138	-0.153615
3_1797_1	1.036345	-0.821652	-0.974398	-1.872363
3_1797_2	1.036347	-1.254618	-0.975290	-1.872363
3_1797_3	-0.760284	0.365779	0.836513	0.118825
3_1798_1	0.901036	-1.943310	-0.282286	0.551110
3_1798_2	0.901036	-1.943322	-1.098058	-1.280326
3_1798_3	-1.260710	0.555521	0.823639	0.553330
3_1799_1	-0.825716	0.246004	-0.103998	-0.332425
3_1799_2	-1.741262	0.716462	0.797098	0.526535
3_1799_3	-0.084634	0.244044	-0.104214	-0.332680
3_1800_1	-0.778854	1.388124	0.711987	0.962644
3_1800_2	0.691757	0.035473	-1.744676	-0.431916
3_1800_3	-0.500324	1.307820	0.711987	0.962644
3_1801_1	-0.530023	0.815067	-0.352716	-0.622665
3_1801_2	0.754531	0.268929	-0.546543	-0.622676
3_1801_3	-1.075363	1.193868	0.815210	0.780319
3_1802_1	1.103201	-0.863362	-1.073850	-0.631661
3_1802_2	-1.062838	1.213777	1.199317	0.899866
3_1802_3	0.802552	0.303056	1.195505	0.899560
3_1803_1	1.118095	-1.446631	-0.078233	1.156585
3_1803_2	-0.243733	0.789167	0.919446	1.360172
3_1803_3	-1.056228	0.975016	0.920345	1.360172
3_1804_1	-0.065496	0.970207	-0.680467	-1.375181
3_1804_2	0.887190	-0.603001	-1.806538	-1.375182
3_1804_3	0.887167	-0.576622	-1.806538	-1.375182
3_1805_1	1.031074	-1.045919	-0.368806	0.871603
3_1805_2	-0.558494	1.537796	0.815368	1.070998
3_1805_3	-1.340003	1.572990	0.815368	1.070998
3_1806_1	-1.311273	0.955331	0.689491	-0.249395
3_1806_2	-0.156295	-0.430538	-0.592308	-2.159494
3_1806_3	0.873106	-1.540347	-0.592308	-2.159494
3_1807_1	-1.433045	1.108001	1.011591	0.899344
3_1807_2	0.883357	-0.317764	-0.564607	-0.844443
3_1807_3	0.811157	0.214035	1.009652	0.899121
3_1808_1	0.865788	-0.888258	-1.819295	-0.338796
3_1808_2	0.867150	-1.618635	-1.819295	-0.338796
3_1808_3	-1.458364	1.093259	0.646282	1.013088
3_1809_1	0.981247	-0.118759	1.138748	0.905670
3_1809_2	-1.244394	1.034452	1.541027	0.905703
3_1809_3	0.986716	-0.892673	0.017489	-0.104951
3_1810_1	1.081308	-2.176174	-0.272829	-1.359023
3_1810_2	1.081308	-2.174839	-0.272829	-1.359023
3_1810_3	-1.261610	0.480394	1.224932	0.621099
3_1811_1	-1.742379	1.036323	1.088881	0.525942
3_1811_2	0.643384	-1.955631	-0.731929	-0.891951
3_1811_3	0.643384	-1.042622	-0.731929	-0.891951
3_1812_1	-1.496807	1.024003	0.766725	0.409541
3_1812_2	0.902716	-0.826043	-1.380530	-1.512325
3_1812_3	0.902821	-1.105207	-1.380645	-1.512326
3_1813_1	-0.328492	0.998027	1.105254	0.843148
3_1813_2	-1.177531	1.008474	1.105263	0.843148
3_1813_3	1.078515	0.101451	1.095993	0.843146
3_1814_1	0.898604	-1.011953	-0.555796	-1.285303
3_1814_2	-0.545648	0.697688	0.728731	0.263091
3_1814_3	-0.457278	0.693685	0.728712	0.263090
3_1815_1	-1.739933	1.164103	1.459186	1.202451
3_1815_2	0.853169	-0.628335	-0.772908	-0.643887
3_1815_3	0.870517	-0.830761	-0.896028	-0.643887
3_1816_1	1.184501	-1.597360	-1.273853	-1.000591
3_1816_2	-1.122829	1.041596	1.139446	1.010192
3_1816_3	1.184501	-1.893980	-1.273853	-1.000591
3_1817_1	-1.542734	1.113033	1.467695	1.269314
3_1817_2	0.561194	-0.592613	0.400820	1.166217
3_1817_3	0.563797	-1.109559	-0.580735	-0.441351
3_1818_1	-1.624884	1.343902	0.642628	0.790573
3_1818_2	0.923513	-0.441409	-1.371842	-0.459372
3_1818_3	0.922576	-0.184919	-1.318666	-0.455653
3_1819_1	-0.249902	0.285662	-0.360983	-0.290906
3_1819_2	0.925196	-1.321600	-0.818812	-0.291139
3_1819_3	-0.249625	0.285661	-0.360984	-0.290906
3_1820_1	-1.083022	1.004433	0.943575	1.203436
3_1820_2	0.693860	-1.547059	-0.396310	1.145638
3_1820_3	0.693859	-1.507572	-0.396310	1.145638
3_1821_1	1.386186	-0.347498	-1.136907	-0.831189
3_1821_2	0.687357	0.475370	0.720498	0.787690
3_1821_3	-0.567074	1.141313	0.725111	0.787919
3_1822_1	-1.988549	1.156328	1.393252	0.942933
3_1822_2	0.499545	0.227711	1.393252	0.942933
3_1822_3	0.525577	-1.117414	-0.161248	-0.920815
3_1823_1	1.156914	-0.938584	-1.177456	-0.801338
3_1823_2	1.156914	-0.872410	0.127077	0.550364
3_1823_3	-1.222314	1.067018	1.037449	1.212249
3_1824_1	0.824840	-0.712565	-1.010083	-1.436099
3_1824_2	-1.809409	0.849366	0.642794	-0.106787
3_1824_3	-0.974222	0.845697	0.642671	-0.106788
3_1825_1	1.110304	-1.075794	-0.612518	-0.927716
3_1825_2	-0.423757	0.775586	0.482474	0.027800
3_1825_3	1.110304	-1.196568	-0.612518	-0.927716
3_1826_1	-0.962847	1.252887	1.140859	0.974687
3_1826_2	0.831962	-0.702418	-0.614831	-1.050061
3_1826_3	0.716812	0.330514	1.140858	0.974687
3_1827_1	-1.584239	1.134139	0.742232	0.888771
3_1827_2	0.945778	-1.415817	-1.002117	-0.969022
3_1827_3	0.945778	-0.580818	-0.994538	-0.969014
3_1828_1	0.990642	-1.071017	-1.050243	-0.180703
3_1828_2	0.990644	-1.932471	-1.050243	-0.180703
3_1828_3	-0.643657	0.133676	0.894190	1.792469
3_1829_1	-1.228272	0.169136	1.254557	1.119179
3_1829_2	-0.345291	-0.869121	-0.437774	-0.755861
3_1829_3	0.527242	-2.270387	-0.437774	-0.755861
3_1830_1	0.951292	-0.657889	-1.505504	-1.278082
3_1830_2	-0.348301	0.494819	-0.416244	-1.213261
3_1830_3	-0.611958	1.125500	0.668459	0.284377
3_1831_1	-1.666173	0.825871	1.067945	1.136554
3_1831_2	0.946615	-1.625845	-0.801195	-0.635620
3_1831_3	0.946615	-1.629791	-0.801195	-0.635620
3_1832_1	-1.031441	0.591517	-0.226258	-1.602773
3_1832_2	-1.983172	1.007178	1.089754	0.332529
3_1832_3	0.735044	-0.625565	-1.034566	-1.700603
3_1833_1	0.073037	-0.227177	-1.366571	-0.164642
3_1833_2	0.711115	-1.264901	-1.366772	-0.164642
3_1833_3	-0.791602	0.571951	0.555308	1.422875
3_1834_1	0.800355	-0.428933	-0.503621	-0.741165
3_1834_2	-1.573527	0.959808	1.016524	0.683399
3_1834_3	-0.915434	0.238094	-0.293675	-0.741165
3_1835_1	1.080042	-0.673177	-1.128219	-0.911825
3_1835_2	-1.414025	1.028770	0.654640	0.658073
3_1835_3	-1.414271	1.029504	0.654700	0.658095
3_1836_1	-0.941720	1.059793	1.224243	0.976484
3_1836_2	-1.682861	1.059793	1.224243	0.976484
3_1836_3	0.844885	-1.478744	-0.288546	-0.812979
3_1837_1	-1.014720	0.842485	1.211917	0.733401
3_1837_2	0.866804	-1.842028	-0.608568	-0.655580
3_1837_3	-0.209262	0.611180	1.210186	0.733401
3_1838_1	1.128429	-0.996312	-1.358700	-0.937860
3_1838_2	-1.033424	0.892356	0.952080	0.920777
3_1838_3	0.842084	-0.012205	0.657747	0.794511
3_1839_1	-1.010485	1.005243	0.998489	1.107292
3_1839_2	1.100930	-0.578004	-1.276004	-0.409009
3_1839_3	-0.609290	0.704177	0.032920	-0.406638
3_1840_1	-1.005047	1.120902	1.200752	1.064824
3_1840_2	1.225171	-0.315796	-0.220007	-0.356304
3_1840_3	1.229243	-0.796891	-0.220010	-0.356304
3_1841_1	-0.665129	1.128243	1.007732	0.315724
3_1841_2	1.167514	-0.213078	-1.116589	-0.624239
3_1841_3	-1.542366	1.128245	1.007732	0.315724
3_1842_1	1.181872	-1.815347	-1.770317	-0.839788
3_1842_2	1.181872	-0.822456	-1.770317	-0.839788
3_1842_3	-0.575289	0.155137	-1.499172	-0.839776
3_1843_1	1.250266	-2.100081	-1.684839	-0.941477
3_1843_2	1.250266	-2.098678	-1.684839	-0.941477
3_1843_3	-1.083955	0.889282	0.929636	0.964326
3_1844_1	0.443498	0.235290	1.404161	0.847428
3_1844_2	-0.549015	1.137507	1.404488	0.847428
3_1844_3	1.369220	-0.585865	-0.882483	-0.845425
3_1845_1	0.788580	-0.469284	0.210357	0.430050
3_1845_2	-1.110578	0.990520	1.057677	0.449989
3_1845_3	0.796491	-1.299909	-0.926233	-1.226107
3_1846_1	0.805678	-1.782827	-1.613962	-0.170443
3_1846_2	-0.385602	-0.016067	-1.237808	-0.170443
3_1846_3	0.801429	-1.782396	-1.613962	-0.170443
3_1847_1	1.048052	-1.015316	-0.308554	-0.537151
3_1847_2	-1.065238	1.011426	1.011803	1.137944
3_1847_3	-0.525434	0.730071	1.011789	1.137944
3_1848_1	1.169435	-1.177062	-0.278661	-0.681660
3_1848_2	-0.576623	0.929284	0.999352	1.058176
3_1848_3	-0.576487	0.887178	0.999352	1.058176
3_1849_1	-1.176882	1.127275	1.139740	1.640755
3_1849_2	0.906998	-0.849007	-0.048304	0.340970
3_1849_3	0.906631	-0.796411	-0.025112	0.340985
3_1850_1	-1.026967	1.140558	1.388184	1.599968
3_1850_2	1.065503	-0.597182	0.364572	0.901851
3_1850_3	1.065506	-0.851296	-0.153715	-0.225871
3_1851_1	-1.330505	0.796376	0.917385	0.933777
3_1851_2	0.814500	-0.483310	-1.143145	-1.069933
3_1851_3	-0.307423	0.282883	0.121508	-1.061601
3_1852_1	1.112277	-1.685172	-0.563636	-1.749713
3_1852_2	-0.911837	0.740378	0.550430	-0.492611
3_1852_3	-0.434917	0.740375	0.550430	-0.492611
3_1853_1	1.049298	-1.304652	0.003366	0.654366
3_1853_2	-1.460175	1.155644	1.153354	1.270534
3_1853_3	-1.471859	1.155695	1.153354	1.270534
3_1854_1	-1.452460	1.151401	1.040041	0.321825
3_1854_2	-0.582587	0.375438	-0.008363	-1.331119
3_1854_3	0.673840	-0.396624	-0.847853	-1.708281
3_1855_1	1.001265	0.003300	0.680399	0.788915
3_1855_2	-1.250590	0.985468	1.391714	0.793326
3_1855_3	1.036531	-1.430383	-0.614032	-0.460114
3_1856_1	0.767407	-0.477855	-0.528451	-0.211914
3_1856_2	0.767407	-1.513053	-0.925943	-0.211933
3_1856_3	-1.682541	1.085858	0.817402	0.270133
3_1857_1	-1.545197	1.049855	1.023912	0.976210
3_1857_2	-1.544870	0.965303	1.023912	0.976210
3_1857_3	1.061667	-0.908990	-0.475745	-0.891198
3_1858_1	1.172680	-1.525046	-0.136678	0.439336
3_1858_2	-0.854455	1.178806	0.987062	0.726617
3_1858_3	-0.847295	1.178806	0.987062	0.726617
3_1859_1	1.020275	-0.984429	0.680066	1.035666
3_1859_2	-1.070353	0.604921	0.920172	1.116755
3_1859_3	0.698768	-0.409612	0.699661	1.047321
3_1860_1	1.435050	-1.124065	-1.286545	-0.530402
3_1860_2	1.360514	0.175982	0.805449	0.783753
3_1860_3	-1.092370	1.022718	1.159322	0.783797
3_1861_1	-0.984306	1.208850	0.948511	1.380138
3_1861_2	1.371638	-0.356031	-0.367278	-0.300955
3_1861_3	1.371653	-0.680236	-0.367303	-0.300955
3_1862_1	1.163873	-0.895015	-1.310251	-0.657056
3_1862_2	-0.383017	0.564750	-0.298102	-0.655112
3_1862_3	-1.164225	1.091802	0.859365	0.954607
3_1863_1	1.005539	-1.342849	0.623872	1.526711
3_1863_2	1.005539	-2.262006	-0.521288	-0.297459
3_1863_3	-0.758112	0.177652	1.014241	1.526726
3_1864_1	0.778248	-2.120542	-1.480929	-0.531091
3_1864_2	-1.437714	0.483184	0.818919	0.938888
3_1864_3	-0.783558	0.483156	0.818914	0.938888
3_1865_1	1.003038	-0.735329	-0.987676	-2.100925
3_1865_2	-1.042001	0.318785	-0.057253	-2.100319
3_1865_3	-1.041845	0.318785	-0.057253	-2.100319
3_1866_1	0.969597	-1.534094	-1.057838	-1.031442
3_1866_2	-0.877357	1.097192	0.775840	0.740659
3_1866_3	-1.209466	1.098044	0.775840	0.740659
3_1867_1	0.962268	-0.600462	0.434435	1.328949
3_1867_2	-0.881119	1.065350	0.536054	1.330532
3_1867_3	-1.021683	1.065373	0.536054	1.330532
3_1868_1	1.236811	-0.204278	0.524644	1.074943
3_1868_2	1.251392	-1.037204	-1.313221	-0.965560
3_1868_3	-0.150061	0.336842	0.903828	1.074947
3_1869_1	-1.417002	1.344682	0.863227	1.157462
3_1869_2	-0.506327	0.744754	-0.458536	-0.900084
3_1869_3	0.851234	-0.837716	-1.495846	-0.901242
3_1870_1	1.141457	0.047056	0.742194	1.479007
3_1870_2	-0.997617	1.074342	1.006379	1.590937
3_1870_3	-0.255111	1.071521	1.006377	1.590936
3_1871_1	0.571563	-0.627802	-1.584311	-1.134322
3_1871_2	-0.358047	0.022200	-1.548412	-1.134322
3_1871_3	-1.801377	1.051416	0.629530	0.851948
3_1872_1	-1.839860	0.955549	0.581198	1.164722
3_1872_2	0.717551	-1.556207	-1.666588	-0.695823
3_1872_3	-0.961145	0.162630	-0.706477	-0.620691
3_1873_1	-0.308962	0.702299	0.023639	-2.781400
3_1873_2	1.226583	-0.991274	-1.074583	-2.847537
3_1873_3	-0.261397	0.702038	0.023639	-2.781400
3_1874_1	0.912882	-1.718522	-0.807851	-0.617849
3_1874_2	-0.907494	0.940547	1.171478	0.767926
3_1874_3	0.788088	-0.011849	1.109035	0.767750
3_1875_1	-0.753025	0.992450	-0.174321	-0.712418
3_1875_2	-1.640451	1.382173	0.895931	0.774807
3_1875_3	0.725392	-1.117978	-1.302416	-0.712446
3_1876_1	0.948719	0.031949	0.981011	0.981835
3_1876_2	0.954488	-0.695757	-0.260442	-0.585909
3_1876_3	-1.537012	1.039644	1.392653	0.981837
3_1877_1	-1.138576	1.067759	1.103619	1.436456
3_1877_2	0.991749	-1.197033	-0.208423	-0.144818
3_1877_3	0.988760	-0.114448	1.103560	1.436456
3_1878_1	1.180544	-1.615781	-1.653240	-0.731770
3_1878_2	-1.316246	1.000262	0.799465	1.101200
3_1878_3	1.180378	-1.009385	-1.653240	-0.731770
3_1879_1	-1.465282	1.395054	1.392407	0.584656
3_1879_2	-0.590559	1.094369	0.297215	-0.702161
3_1879_3	0.789727	-0.281991	-0.587157	-1.196225
3_1880_1	0.987296	-0.244734	-0.698036	-0.831179
3_1880_2	-1.107433	0.536444	-0.025073	-0.058808
3_1880_3	-0.516446	0.535460	-0.025073	-0.058808
3_1881_1	-1.810747	0.226633	-0.809667	-1.191718
3_1881_2	0.692519	-1.460521	-0.984760	-1.191718
3_1881_3	-2.046234	1.173269	0.671929	0.362104
3_1882_1	-0.437122	0.890007	0.295585	-0.222739
3_1882_2	0.852454	-0.697090	-0.700955	-1.603831
3_1882_3	-0.420653	0.889096	0.295585	-0.222741
3_1883_1	-1.527968	1.135346	1.252874	1.293674
3_1883_2	-1.462588	1.135346	1.252874	1.293674
3_1883_3	0.856064	0.220638	0.546182	1.291108
3_1884_1	0.971688	-1.195414	-0.872835	-0.662474
3_1884_2	-1.472131	0.713488	0.308822	-0.238933
3_1884_3	-1.497019	0.847458	1.068534	1.042008
3_1885_1	-1.301008	1.108540	1.427863	1.088495
3_1885_2	1.026358	-0.272779	-0.535205	-0.151453
3_1885_3	1.026360	-1.183252	-0.837751	-0.450782
3_1886_1	1.169569	-0.724066	-0.706978	-0.997283
3_1886_2	-1.029163	1.123756	1.171235	0.874381
3_1886_3	1.152283	0.185664	0.953360	0.872206
3_1887_1	1.260807	-1.260836	-0.681137	-0.443617
3_1887_2	1.260807	-1.112005	0.138900	0.581867
3_1887_3	-0.758298	0.394865	0.845621	1.289112
3_1888_1	-0.812350	1.135624	1.050948	0.962962
3_1888_2	0.352499	0.889621	1.050862	0.962962
3_1888_3	1.254642	-0.107129	-1.388943	-1.055611
3_1889_1	-1.452837	1.524587	1.450128	0.270737
3_1889_2	0.559881	-0.750301	-0.681921	-1.194657
3_1889_3	0.559880	-0.282165	0.538070	0.050053
3_1890_1	-0.773076	0.997989	0.814303	0.930836
3_1890_2	0.936471	-0.687805	-1.343305	-1.082239
3_1890_3	-0.298096	0.148240	-1.179658	-1.082239
3_1891_1	-0.867831	1.399956	0.512821	1.004621
3_1891_2	1.110424	-0.506599	-1.040487	-0.576906
3_1891_3	1.110312	-0.390948	-0.938552	-0.576892
3_1892_1	1.198802	-0.548895	-1.356523	-0.406237
3_1892_2	-0.842511	1.041779	0.880207	1.110403
3_1892_3	1.199786	-0.570121	-1.356523	-0.406237
3_1893_1	-1.075795	1.216706	1.208404	0.577864
3_1893_2	0.767013	-1.772596	-1.300619	-1.391117
3_1893_3	0.528953	0.221153	0.985971	0.576873
3_1894_1	0.892241	-0.758882	-0.693051	1.213645
3_1894_2	-0.270134	0.817859	0.595328	1.450185
3_1894_3	-0.523946	0.825806	0.595333	1.450186
3_1895_1	1.052363	-0.408823	0.193029	0.884805
3_1895_2	-0.641612	0.806497	1.119630	0.885243
3_1895_3	1.052573	-1.851642	-0.915077	-0.821026
3_1896_1	-0.503426	0.463481	-0.470580	-0.717434
3_1896_2	-1.142431	1.222256	0.829658	1.114005
3_1896_3	0.850226	-0.604506	-1.456277	-0.881259
3_1897_1	-1.401201	1.288707	0.829182	0.472202
3_1897_2	-0.327044	0.268647	-0.431292	-1.091284
3_1897_3	0.649638	-0.161159	-1.048677	-1.361741
3_1898_1	0.836117	0.020709	1.340155	1.032402
3_1898_2	-0.737573	0.904615	1.430354	1.032402
3_1898_3	-0.815957	0.904696	1.430354	1.032402
3_1899_1	-0.525606	1.281763	1.155194	0.220324
3_1899_2	0.944849	-1.002729	-1.319696	-1.403537
3_1899_3	0.168129	1.094667	1.148671	0.220194
3_1900_1	0.969188	-1.014705	-1.165349	-0.505594
3_1900_2	-0.742866	0.828884	0.145329	-0.492007
3_1900_3	-1.136515	1.124848	0.835352	1.122239
3_1901_1	-0.719753	0.273098	-0.684392	-0.857985
3_1901_2	0.916170	-1.755081	-1.744595	-1.234865
3_1901_3	-1.214311	0.274558	-0.675779	-0.850346
3_1902_1	-0.591553	0.519075	-0.535908	-1.656445
3_1902_2	0.912501	-0.525387	-1.727177	-1.656500
3_1902_3	0.916259	-1.560322	-1.727604	-1.656500
3_1903_1	-1.060798	1.128648	1.351159	0.792746
3_1903_2	-0.817713	1.128019	1.351159	0.792746
3_1903_3	0.953558	-0.535277	-0.155747	-1.039614
3_1904_1	0.830711	-1.382506	-1.297172	-0.401108
3_1904_2	-0.845571	0.904666	1.178474	1.073418
3_1904_3	0.795437	-0.047529	0.846600	1.073418
3_1905_1	0.942645	-0.468749	-0.259574	0.595494
3_1905_2	-0.546117	1.088905	0.777347	1.632656
3_1905_3	0.942645	-0.468761	-1.319053	-0.392845
3_1906_1	-1.716013	1.016985	1.380876	0.109758
3_1906_2	0.742868	-0.568079	0.291921	0.108591
3_1906_3	0.742322	0.038323	0.839231	0.109758
3_1907_1	0.831880	-0.467139	-1.033903	-0.830189
3_1907_2	-0.989104	1.057722	0.951310	0.924447
3_1907_3	-0.062838	1.051503	0.951310	0.924447
3_1908_1	0.966762	-0.827579	-1.512874	-0.727452
3_1908_2	-1.035417	1.140091	0.684202	0.876856
3_1908_3	-0.192068	1.139830	0.684202	0.876856
3_1909_1	1.324600	-0.836981	-1.287283	-1.130389
3_1909_2	-0.252504	0.114602	-0.366473	-1.127197
3_1909_3	-1.106706	1.014949	0.734248	0.678102
3_1910_1	1.097585	-1.388554	-0.900440	-0.613157
3_1910_2	1.097767	-1.520717	-0.900440	-0.613157
3_1910_3	-0.738378	0.507727	0.544953	0.594005
3_1911_1	-0.485059	0.115271	-0.829097	-0.919350
3_1911_2	0.772169	-0.782318	-1.437740	-0.919355
3_1911_3	-1.399348	0.136189	-0.811687	-0.919349
3_1912_1	1.159810	-0.910008	-1.674226	-1.138430
3_1912_2	-0.213320	0.151745	-1.461207	-1.138430
3_1912_3	-0.493626	0.967596	0.940954	0.694365
3_1913_1	-0.620047	1.131956	1.503693	0.911696
3_1913_2	-0.352926	0.719202	0.397560	-0.723995
3_1913_3	0.441053	-1.357556	-0.679089	-1.085569
3_1914_1	-1.381856	1.300575	0.989963	0.800558
3_1914_2	0.912925	-0.733954	-0.460619	-0.521814
3_1914_3	0.842090	-0.163646	0.765033	0.720781
3_1915_1	1.129376	-0.755900	0.199573	0.153465
3_1915_2	0.484909	0.262836	1.086358	0.756354
3_1915_3	-1.226809	0.937364	1.478147	0.817260
3_1916_1	0.831349	-0.442905	-1.315168	-1.063741
3_1916_2	-0.749135	1.085675	0.753814	0.393485
3_1916_3	-0.321529	1.085588	0.753814	0.393485
3_1917_1	0.758815	-0.876743	-1.306162	-0.653430
3_1917_2	-1.031592	0.065345	-1.240779	-0.653075
3_1917_3	-1.458676	1.104882	1.101568	1.340761
3_1918_1	-1.138776	1.252947	1.515348	-0.027396
3_1918_2	0.981545	-1.500480	-0.187538	-0.834983
3_1918_3	0.981713	-1.502755	-0.187538	-0.834983
3_1919_1	-0.536145	1.270424	1.086246	1.364398
3_1919_2	0.714201	0.229199	0.826489	1.364258
3_1919_3	1.297108	-0.522243	-0.842268	-0.215303
3_1920_1	0.765910	-1.318105	-1.407841	-0.931518
3_1920_2	0.765910	-1.292968	-1.407841	-0.931518
3_1920_3	-1.864419	1.016805	0.905875	0.656308
3_1921_1	-1.289272	1.173078	0.831317	0.802863
3_1921_2	0.609994	-0.364953	-0.926336	-0.591191
3_1921_3	0.616784	-0.835806	-0.927120	-0.591194
3_1922_1	-0.719401	0.623955	-0.513728	-1.793793
3_1922_2	-1.341337	0.625205	-0.513689	-1.793793
3_1922_3	-0.903869	0.625204	-0.513689	-1.793793
3_1923_1	1.092793	-1.197446	-0.651146	-0.887750
3_1923_2	-0.812701	1.057766	0.923679	0.988202
3_1923_3	1.092335	-0.747788	-0.621621	-0.887749
3_1924_1	0.110989	0.032103	0.988218	-0.024787
3_1924_2	-0.827712	0.373195	1.005353	-0.023233
3_1924_3	1.128372	-0.877967	-0.362784	-0.493294
3_1925_1	-0.301714	1.131763	0.660691	1.278143
3_1925_2	0.917841	-0.520885	-0.612567	0.843782
3_1925_3	0.250084	0.581472	0.660414	1.278008
3_1926_1	-0.441845	-0.233228	-1.113755	-0.946660
3_1926_2	0.993620	-1.256918	-1.193915	-0.946660
3_1926_3	-0.992809	0.795256	0.921098	0.906479
3_1927_1	0.941197	-1.140542	-0.984440	-1.237673
3_1927_2	0.941197	-1.634344	-0.984440	-1.237673
3_1927_3	-1.221007	0.507053	1.060225	0.702232
3_1928_1	0.873605	-1.463017	-0.922644	-1.295536
3_1928_2	0.873604	-1.180211	-0.922554	-1.295536
3_1928_3	-1.034686	0.584578	0.876399	0.641478
3_1929_1	0.846467	0.230766	0.971819	0.697731
3_1929_2	-1.621371	1.264001	1.081756	0.697732
3_1929_3	-0.863344	1.263801	1.081755	0.697732
3_1930_1	-0.561661	1.056159	1.130564	0.662527
3_1930_2	-1.373539	1.062622	1.130564	0.662527
3_1930_3	1.090935	-0.833655	-0.757604	-0.761841
3_1931_1	-1.434507	1.175060	1.375889	1.158202
3_1931_2	0.914951	-1.342188	-0.990867	-0.814914
3_1931_3	0.914922	-0.975738	-0.990601	-0.814913
3_1932_1	0.991773	-1.275276	-0.271116	0.152988
3_1932_2	-0.684083	0.806173	1.056954	1.087338
3_1932_3	-1.432980	0.809195	1.056962	1.087338
3_1933_1	0.928144	-1.331265	-0.562705	-0.073448
3_1933_2	-1.129954	0.743854	0.848506	1.171662
3_1933_3	-0.472087	0.717509	0.848444	1.171658
3_1934_1	-0.043642	0.049596	-0.225862	-1.297253
3_1934_2	-1.041078	1.067392	1.121891	0.599269
3_1934_3	0.625108	-1.057676	-1.496343	-1.298666
3_1935_1	-1.444386	1.066660	0.464134	0.592721
3_1935_2	1.176754	-1.184335	-1.034793	-0.618352
3_1935_3	1.172258	-0.436922	-0.816800	-0.615884
3_1936_1	-1.611951	1.105134	0.910769	0.694752
3_1936_2	0.726478	0.020363	-0.569925	-0.739392
3_1936_3	0.646400	0.038150	-0.549377	-0.719047
3_1937_1	1.197754	-1.902748	-1.856874	-0.802745
3_1937_2	-1.500496	0.909972	0.782766	1.154547
3_1937_3	-1.500458	0.909967	0.782766	1.154547
3_1938_1	0.663989	-0.543248	-1.363987	-0.889645
3_1938_2	-1.362605	1.008790	-0.290099	-0.417594
3_1938_3	-0.847094	1.006988	-0.290101	-0.417596
3_1939_1	-1.332645	1.158264	1.251675	1.073948
3_1939_2	1.173623	-0.793746	-0.432090	-0.974814
3_1939_3	1.197045	-1.032635	-0.432091	-0.974814
3_1940_1	1.298379	-1.145204	-1.180054	-1.942353
3_1940_2	-1.332470	0.935308	0.665838	-0.260769
3_1940_3	-0.478002	0.862236	0.665837	-0.260769
3_1941_1	0.863854	-0.412454	0.602042	0.687895
3_1941_2	-0.735682	1.130951	1.076679	0.749567
3_1941_3	0.858290	-0.412447	0.602042	0.687895
3_1942_1	-1.142713	1.058045	1.552522	0.947368
3_1942_2	1.012429	-0.938779	-0.675335	-0.683026
3_1942_3	-0.379012	0.065001	-0.086069	-0.680793
3_1943_1	-1.330346	1.123617	1.199073	0.800224
3_1943_2	0.899263	-1.259036	-0.931829	-0.372456
3_1943_3	0.899263	-1.286227	-0.933892	-0.372456
3_1944_1	-1.092723	1.202787	1.220308	0.848853
3_1944_2	0.864576	-0.074283	1.210095	0.848763
3_1944_3	0.897386	-0.907189	-0.418830	-0.604278
3_1945_1	-0.530956	0.966104	1.143518	1.046601
3_1945_2	1.221411	-0.914069	-0.404274	-0.640531
3_1945_3	1.221411	-1.695790	-0.404283	-0.640531
3_1946_1	-0.237991	1.066584	1.261421	0.858103
3_1946_2	-0.237739	1.061240	1.261421	0.858103
3_1946_3	0.904982	-0.799853	1.216758	0.855989
3_1947_1	-1.249834	1.100393	1.250544	0.444987
3_1947_2	0.321448	0.753536	1.250544	0.444987
3_1947_3	-1.286008	1.100592	1.250544	0.444987
3_1948_1	-0.880641	0.879279	1.015302	1.062358
3_1948_2	-1.536321	1.423270	1.017929	1.063249
3_1948_3	0.756035	-0.638182	-1.505633	-0.584656
3_1949_1	-1.409635	0.936017	0.595252	1.316129
3_1949_2	1.178484	-1.251535	-0.843035	-0.241776
3_1949_3	-0.489507	0.931820	0.595252	1.316129
3_1950_1	-1.639079	1.021323	1.000201	1.234140
3_1950_2	-0.067750	0.076149	-0.719994	-0.408816
3_1950_3	0.724463	-1.715571	-1.315206	-0.408816
3_1951_1	-1.354888	1.075656	1.013111	1.473666
3_1951_2	1.110205	-0.853793	-0.226049	-0.011370
