Name	Gcnf	Gata6	Pbx1	Klf4	Nanog
3_1415_2	1.519259	1.073860	-0.823190	0.441303	-0.749606
3_1415_3	1.344025	-0.683317	0.850022	0.551969	0.564668
3_1416_1	-1.128875	-1.361029	0.618587	1.186396	1.085263
3_1416_2	-0.075966	-0.132264	-1.223038	-1.017095	0.240398
3_1416_3	0.663087	0.523287	-1.227119	-1.096368	-0.184839
3_1417_1	-1.029833	-0.653385	1.842218	1.269320	0.864791
3_1417_2	0.230206	-0.494756	0.231390	-0.626593	-0.915397
3_1417_3	0.229060	-0.554585	0.238905	0.548807	-0.019594
3_1418_1	1.851870	0.663663	-1.223244	-0.884604	-1.244360
3_1418_2	0.145909	-1.568373	0.891613	0.692165	1.397252
3_1418_3	1.033296	-0.337704	-1.223244	-0.884604	-1.017245
3_1419_1	1.443429	0.613230	-0.720784	-1.450906	-0.259776
3_1419_2	-1.461743	-0.444454	1.249082	0.268209	1.153624
3_1419_3	-1.463074	-0.373258	1.249126	0.798656	1.328949
3_1420_1	1.532632	0.696845	-0.021582	-0.877501	0.126414
3_1420_2	1.533133	0.886817	-0.021583	-1.838192	-0.222319
3_1420_3	0.790996	-0.654543	1.539062	1.040362	1.153834
3_1421_1	-0.078738	-1.027928	1.443370	1.521404	1.034060
3_1421_2	1.320441	0.985887	-0.186824	-0.478115	-1.787849
3_1421_3	0.583034	-0.071257	-0.186824	-0.478111	-1.172282
3_1422_1	0.469690	0.833380	-0.058567	-1.105549	-0.922940
3_1422_2	0.312744	0.831544	-0.058567	-1.105390	-0.215148
3_1422_3	-0.307151	-0.781186	1.870766	0.834639	1.439139
3_1423_1	-0.339704	-0.861277	1.796472	1.188457	0.766763
3_1423_2	1.070670	0.203518	-0.078050	-1.316728	-0.445421
3_1423_3	1.121341	1.085587	-0.078051	-1.316728	-0.630160
3_1424_1	-0.874978	-1.289192	1.595157	0.977949	1.127229
3_1424_2	0.049612	-0.245899	-0.304457	-0.145372	0.333497
3_1424_3	0.049612	-0.342712	-0.324544	-1.604331	-0.350817
3_1425_1	0.085680	-0.088698	-0.525256	-1.262150	-1.196931
3_1425_2	1.266003	0.887199	-0.525256	-1.311499	-1.245115
3_1425_3	-1.166074	-1.139934	1.309257	1.111421	0.984645
3_1426_1	0.521123	0.513288	-0.707178	-1.075272	-1.324218
3_1426_2	-0.703897	0.578003	-0.384624	0.638759	0.576537
3_1426_3	-1.298955	-0.696752	1.398073	0.643429	1.286932
3_1427_1	-1.346724	-0.778014	1.256994	0.729636	1.715924
3_1427_2	0.629753	0.064251	-0.786119	-1.604213	-0.529523
3_1427_3	1.462157	1.083839	-0.786119	-1.604231	-1.117714
3_1428_1	-0.453753	-0.243176	-0.009363	-1.521769	0.027896
3_1428_2	0.954217	0.788721	-0.543774	-1.521770	-0.273364
3_1428_3	-1.285181	-1.220305	0.545632	1.202880	1.012855
3_1429_1	0.817847	0.526024	-0.333878	-1.332721	-0.333474
3_1429_2	-1.035451	-1.378750	1.400538	1.166842	1.293288
3_1429_3	-0.094715	-0.461872	-0.333878	-1.332721	-0.268783
3_1430_1	1.180908	0.545866	-0.118742	-1.011244	-1.550591
3_1430_2	0.010845	1.360112	-0.110533	0.136233	-0.742839
3_1430_3	-0.582867	0.159675	1.541698	1.089148	1.264068
3_1431_1	0.378149	0.571780	-1.089728	-0.994996	-1.609921
3_1431_2	-0.442126	-0.118215	-1.089728	-0.991603	-0.884201
3_1431_3	-1.882062	0.047363	0.597050	0.966666	0.953252
3_1432_1	-0.074448	-0.472303	-0.590587	-1.009376	-1.278269
3_1432_2	-1.074998	-0.834890	1.224735	0.933305	1.156680
3_1432_3	-0.081756	-0.094845	-0.590534	0.095272	-0.255928
3_1433_1	-0.153922	-0.628198	-1.355778	-0.705930	-1.031930
3_1433_2	-1.498916	-0.434848	-0.393628	1.052506	0.746321
3_1433_3	-0.153858	-0.053002	-1.355778	0.300801	-0.084585
3_1434_1	1.485945	1.243086	-0.773925	-0.558819	-1.777561
3_1434_2	0.896570	1.111285	-0.384001	0.999242	0.530732
3_1434_3	0.034878	-0.559774	0.522855	1.147219	0.883259
3_1435_1	-0.001956	-1.759513	1.430560	0.995167	1.462346
3_1435_2	1.034054	-0.991472	-0.653382	-0.238352	-0.245611
3_1435_3	1.034054	-0.989334	-0.653836	-1.148505	-0.265589
3_1436_1	-1.029318	-2.023695	1.146382	0.448254	1.407863
3_1436_2	-1.029921	-2.502431	1.146382	1.045961	1.571416
3_1436_3	0.030199	-1.420117	1.123022	-0.420827	0.716018
3_1437_1	1.731530	0.946513	-0.203894	-0.530566	-1.537138
3_1437_2	0.786839	0.951969	-0.203894	-0.470311	-0.655525
3_1437_3	0.310789	-0.132929	-0.203894	-0.526854	-0.955627
3_1438_1	0.783448	0.988912	-0.498028	-0.197835	-0.335550
3_1438_2	0.783558	1.113842	-0.498029	-0.733308	-1.379845
3_1438_3	-0.091312	0.911732	0.958555	0.633027	0.677366
3_1439_1	1.530233	1.330344	-0.517125	-1.632940	-0.756603
3_1439_2	1.892593	1.330344	-0.517125	-1.640083	-1.260467
3_1439_3	-0.106811	-1.116425	1.186583	1.118604	1.126236
3_1440_1	1.690918	1.021238	-2.210596	-1.147179	-1.176820
3_1440_2	0.215358	0.717292	-0.788515	1.298815	0.719621
3_1440_3	-1.236641	-0.128035	-0.723600	1.300186	0.727047
3_1441_1	-0.233647	0.355620	0.768516	1.339324	1.065526
3_1441_2	1.333192	0.686746	-1.117152	-1.069138	-0.823606
3_1441_3	0.455158	1.366919	-1.117152	-0.359601	-0.007693
3_1442_1	0.461173	-0.235074	-0.032845	-0.396880	-0.539820
3_1442_2	1.383879	0.802785	-0.032845	-0.398466	-1.189077
3_1442_3	-0.737407	-0.084899	1.341896	1.270139	0.792519
3_1443_1	-1.898174	-1.338588	1.503213	0.977874	1.572465
3_1443_2	-0.622100	-1.026611	-0.215351	0.324197	-0.124147
3_1443_3	-0.381003	0.640420	-0.212552	0.377822	-0.035028
3_1444_1	-1.474819	-0.975314	0.147177	1.203179	1.015374
3_1444_2	0.012921	-0.098460	-1.321413	-0.980433	-0.478720
3_1444_3	1.380704	0.945672	-1.321422	-0.980577	-0.933392
3_1445_1	-0.130083	-1.387846	0.916676	1.232319	1.267769
3_1445_2	1.607759	0.439548	-1.033358	-1.104013	-0.666166
3_1445_3	1.119571	-0.562391	-1.033356	-1.104012	-0.472437
3_1446_1	-1.605739	-1.734330	0.827048	0.992508	1.179705
3_1446_2	-0.110818	-1.378166	-0.384920	0.071453	-0.397078
3_1446_3	-0.110835	-2.085359	-0.262668	0.623285	0.413743
3_1447_1	0.081051	1.332423	-1.327823	-0.300626	-1.072199
3_1447_2	1.197669	0.234990	-1.327818	-1.458087	-0.784549
3_1447_3	1.516255	1.055461	-1.327823	-1.459089	-1.537305
3_1448_1	-0.195741	1.899411	-0.364305	-0.174615	-0.993857
3_1448_2	1.092355	0.676846	-0.367383	-0.790609	-1.665414
3_1448_3	0.393968	-0.352068	-0.366395	-0.790590	-1.198711
3_1449_1	-0.298412	0.257118	-1.130883	-0.916419	-0.839069
3_1449_2	-1.774929	-0.383724	0.656574	1.100375	0.940088
3_1449_3	1.211412	0.786615	-1.130883	-0.916425	-1.638617
3_1450_1	1.703892	0.716397	-0.990144	-1.103464	-0.816470
3_1450_2	1.434412	-0.347748	-0.990142	-1.103463	-0.431855
3_1450_3	-0.753616	-1.107987	0.903245	1.290109	1.579106
3_1451_1	-1.386807	-1.498500	0.811985	1.308440	1.162725
3_1451_2	1.360170	0.847330	-1.210669	-0.561312	-0.915146
3_1451_3	-0.405902	0.489471	-1.170603	1.079441	0.539113
3_1452_1	0.656378	-0.134439	-0.878607	-0.651208	-0.281242
3_1452_2	-0.766219	-0.671393	1.178329	1.198970	1.773986
3_1452_3	0.945873	1.023483	-0.884483	-0.724467	-0.891870
3_1453_1	0.730386	-0.083509	-0.102428	-0.898298	-0.702998
3_1453_2	-0.758870	-0.585779	1.534233	0.842706	1.701936
3_1453_3	0.174571	1.310577	-0.101963	0.127536	-0.330460
3_1454_1	0.360960	-0.172674	-0.325974	-1.123283	-0.812204
3_1454_2	1.150181	0.826173	-0.325974	-1.123283	-1.420801
3_1454_3	-0.994601	-1.573948	1.214208	1.140445	1.425113
3_1455_1	-2.092837	-1.228362	0.844986	1.290137	0.960818
3_1455_2	-0.677247	1.335506	-1.088114	-0.466160	-1.330672
3_1455_3	-0.584048	-0.922267	-1.088114	-0.969202	-1.215701
3_1456_1	-1.097460	-1.401895	0.825780	0.887608	1.469315
3_1456_2	1.287487	1.183736	-1.191660	-1.225394	-1.445563
3_1456_3	-0.030196	-0.489208	-1.158096	-0.036032	0.043352
3_1457_1	0.581362	0.774855	0.062402	-1.643167	-0.662014
3_1457_2	-0.805183	0.367420	1.338006	1.063486	0.871873
3_1457_3	-1.438128	-0.895114	1.341208	1.070795	0.912364
3_1458_1	-0.233918	-0.718692	-0.360517	-1.274785	-0.063171
3_1458_2	-0.955920	-0.348941	1.184643	1.333137	1.508935
3_1458_3	0.437718	0.762636	1.006757	1.253849	0.811721
3_1459_1	-0.205267	0.705806	0.960592	1.278753	0.778593
3_1459_2	-0.456385	-0.410959	1.011922	1.279066	1.135291
3_1459_3	1.274018	1.545643	-0.852920	0.049936	-1.199159
3_1460_1	0.540004	0.363117	0.748807	1.432672	1.416527
3_1460_2	0.528122	-0.151297	-1.327089	-0.154938	-1.171602
3_1460_3	0.527842	-0.151308	-1.327089	-0.153548	-0.337197
3_1461_1	-1.239031	1.071046	-0.269720	0.857646	0.225899
3_1461_2	-2.292204	-1.039546	0.989955	1.339205	0.875379
3_1461_3	-1.236879	1.106016	-0.620111	0.505167	-0.434129
3_1462_1	-0.222773	1.317556	0.033607	1.315107	0.693040
3_1462_2	-1.743133	-0.343696	0.034397	1.476762	0.970337
3_1462_3	1.168251	1.185073	-0.985201	-1.164275	-1.028089
3_1463_1	-0.161465	-0.716214	-0.679768	-1.440375	0.050711
3_1463_2	-1.706798	-0.989425	0.762692	0.561584	1.150527
3_1463_3	-1.706798	-1.980713	0.777528	1.455453	1.224508
3_1464_1	1.192316	0.723768	-0.652364	-1.332498	-1.396168
3_1464_2	-0.301786	-0.149535	-0.652364	-1.331810	-1.238121
3_1464_3	-1.165264	-1.530348	0.975033	1.085956	1.500735
3_1465_1	1.254924	0.755150	-1.405845	-0.537096	-2.004371
3_1465_2	1.057953	-0.351381	-1.405845	-0.537096	-1.268183
3_1465_3	-0.232606	-1.660999	0.550939	1.314364	0.953252
3_1466_1	-1.336115	-1.609847	1.030029	0.755424	1.366288
3_1466_2	0.160919	-0.664384	-0.674320	-1.458714	-0.566524
3_1466_3	-1.252376	-0.529678	-0.674319	-1.054425	-0.029535
3_1467_1	1.286823	0.791485	-0.606969	-0.927199	-1.119404
3_1467_2	-0.529213	-0.710937	1.436450	1.149476	1.127118
3_1467_3	0.639327	0.140138	-0.606969	-0.809646	-0.814941
3_1468_1	0.860747	1.101103	1.029377	-0.830941	-0.424273
3_1468_2	-0.497121	0.901716	1.073122	0.001419	0.655666
3_1468_3	-1.402322	-0.361379	1.167440	1.251206	1.504460
3_1469_1	-0.612284	0.346164	0.885237	0.992189	1.076965
3_1469_2	1.218469	0.708100	-1.217195	-1.004874	-1.032068
3_1469_3	0.270769	0.121922	-1.215784	-0.696218	-0.236439
3_1470_1	-1.069541	-0.835812	1.757525	0.359728	1.389140
3_1470_2	-0.163022	0.533570	1.757502	0.359315	1.156772
3_1470_3	1.230626	0.505006	0.170566	-1.386761	-0.388402
3_1471_1	0.326338	1.051608	0.861572	1.285513	0.735317
3_1471_2	-0.202234	-0.498646	1.043323	1.296873	1.374793
3_1471_3	1.693822	1.320938	-0.218874	-0.691574	-1.347106
3_1472_1	1.250652	0.831339	-0.734208	-1.295519	-1.393067
3_1472_2	-1.181027	-0.403947	1.266955	0.247006	0.750127
3_1472_3	0.402055	-0.288500	-0.734208	-0.999621	-1.019241
3_1473_1	0.932977	-0.169832	-0.196871	-0.906145	-0.789356
3_1473_2	1.618936	0.865188	-0.196871	-0.906145	-1.134959
3_1473_3	-0.365223	-0.874098	1.887053	1.334178	1.398977
3_1474_1	1.014491	1.834202	-0.911066	-1.121939	-1.532299
3_1474_2	-0.371017	0.203487	-0.518028	0.294938	-0.034805
3_1474_3	-1.477202	-0.178974	0.855697	1.261741	0.946410
3_1475_1	0.690422	1.715082	-0.402123	-0.322514	-1.057274
3_1475_2	1.633604	1.671319	-0.402123	-1.295779	-1.848425
3_1475_3	-0.622935	-0.163407	0.814089	1.486794	1.037358
3_1476_1	-0.251449	0.701828	-0.914563	-1.262464	-0.236215
3_1476_2	-1.413125	-1.677884	0.512669	1.311672	1.189522
3_1476_3	0.731555	0.701805	-0.914853	-1.371268	-1.043342
3_1477_1	-1.820646	-1.151253	1.882751	1.288871	1.249857
3_1477_2	-1.820669	-1.197264	1.563141	0.630104	0.708043
3_1477_3	-0.879333	-0.736587	0.233186	-0.623468	-0.418123
3_1478_1	-0.678591	0.256703	0.432582	1.580970	0.705051
3_1478_2	0.871921	1.312222	-0.611899	-0.094449	-0.192365
3_1478_3	-0.747470	-0.508688	0.446194	1.586005	0.780603
3_1479_1	0.420718	-0.865409	-0.450640	-1.372237	-0.581639
3_1479_2	0.163798	-0.914581	1.379420	-0.160555	0.597444
3_1479_3	0.420709	-1.033202	-0.450639	-0.983967	-0.191862
3_1480_1	0.750331	0.318258	0.847796	1.077086	0.915987
3_1480_2	1.599170	1.090337	-0.718974	-1.464292	-0.873171
3_1480_3	1.486379	0.646888	-0.718974	-0.056156	-0.721127
3_1481_1	0.903700	-0.437377	0.402323	-2.068145	-0.469822
3_1481_2	-0.435380	-1.312979	0.816003	0.475811	1.398597
3_1481_3	0.903700	-1.661027	0.402339	-0.941640	0.307364
3_1482_1	1.624731	1.047200	-0.483526	-0.463744	-2.023048
3_1482_2	0.198446	-0.136826	-0.483526	-0.463711	-1.626049
3_1482_3	-1.447215	-1.538177	0.907710	1.213613	0.944570
3_1483_1	-0.165943	1.047825	1.308809	1.048449	0.632423
3_1483_2	1.257509	0.699913	0.445218	-0.299081	-1.239221
3_1483_3	1.278035	0.727441	0.445218	-0.625788	-1.327683
3_1484_1	-0.458444	-0.850225	-0.844370	-1.220501	-0.906876
3_1484_2	-1.707708	-0.829589	0.420495	1.027586	0.839403
3_1484_3	0.231144	0.567703	0.411453	0.823764	0.724537
3_1485_1	-1.088095	-0.769858	1.359087	1.223391	1.004334
3_1485_2	-0.198163	-0.591157	-0.672429	-0.408522	-1.194272
3_1485_3	0.399247	0.920541	1.280646	1.199948	0.695353
3_1486_1	-1.030464	-1.169648	0.806926	1.176095	0.981333
3_1486_2	1.280963	0.898840	-1.245373	-0.814319	-1.812420
3_1486_3	0.170420	-0.124392	-1.245373	-0.813803	-1.213261
3_1487_1	1.044251	0.822210	-0.749493	0.403515	0.070908
3_1487_2	-0.245254	-0.962068	1.159456	1.257859	1.404697
3_1487_3	0.265141	-0.607724	-0.749493	0.131313	0.030481
3_1488_1	-1.294901	-1.310665	-0.367412	1.288142	0.753523
3_1488_2	-0.186282	0.671202	-2.274425	0.508136	0.158310
3_1488_3	1.158323	0.725625	-2.285904	-0.561403	-1.120376
3_1489_1	-1.623982	-1.103996	0.939955	0.496357	1.031113
3_1489_2	0.762606	0.838255	0.136339	-1.453689	-0.579591
3_1489_3	-1.624018	-2.008769	0.939955	1.336018	1.369837
3_1490_1	0.793139	-1.008020	0.088362	-1.984007	-0.303347
3_1490_2	0.189696	1.006353	0.088362	-0.099586	-0.375018
3_1490_3	-0.281553	-0.091615	0.797081	0.503575	0.777149
3_1491_1	-0.779319	-0.790594	0.647373	1.049881	1.436302
3_1491_2	1.321443	0.658402	-1.390046	-0.526452	-0.393387
3_1491_3	1.329424	0.674309	-1.390046	-1.605066	-0.421559
3_1492_1	-1.020876	-0.797465	0.285190	1.323242	0.848526
3_1492_2	1.324989	0.981884	-1.754162	-0.237789	-0.963296
3_1492_3	0.410395	1.264694	0.283793	0.913730	0.276020
3_1493_1	0.295794	-0.137201	-0.643948	-0.281334	-0.325123
3_1493_2	-1.349478	-1.194048	1.398372	1.311370	1.298811
3_1493_3	0.886437	0.898095	-0.643958	-0.281343	-0.963139
3_1494_1	-1.063707	-1.401384	0.903324	1.562707	1.361455
3_1494_2	1.176359	1.048952	-1.031077	-0.948060	-1.751617
3_1494_3	0.571427	-0.109414	-1.031077	-0.948057	-1.031857
3_1495_1	0.123068	-0.188882	0.156654	1.076860	0.168234
3_1495_2	-1.317702	-0.942211	1.132149	1.237829	0.888998
3_1495_3	-0.018794	0.994886	0.054789	0.939433	0.068020
3_1496_1	0.915158	-0.328126	-0.745258	-0.328119	-0.507025
3_1496_2	0.125987	1.569011	1.267951	0.516896	0.765414
3_1496_3	-0.320479	-0.672652	1.267951	1.295921	1.201474
3_1497_1	1.344004	0.949414	-0.620784	-1.247386	-1.774221
3_1497_2	-0.888161	-0.906774	1.481561	1.024976	1.378678
3_1497_3	0.385680	0.924710	-0.620784	0.146715	-0.221653
3_1498_1	1.184220	-1.801273	0.703062	1.223684	0.729797
3_1498_2	-0.362405	-1.669107	0.751084	1.326796	0.842253
3_1498_3	1.184241	-1.200612	-0.874113	-0.301518	0.284200
3_1499_1	-0.139953	-0.280041	-0.143512	-0.362191	-0.112457
3_1499_2	-0.157571	-0.567076	-0.153075	-1.337267	-0.614943
3_1499_3	-1.306898	-0.521582	1.233006	1.058750	0.964767
3_1500_1	-1.246259	-2.060861	1.332099	1.200460	1.446344
3_1500_2	0.373475	-0.704802	0.802018	-0.496760	0.103959
3_1500_3	0.037054	-2.075443	1.332099	1.198158	1.445660
3_1501_1	-0.036559	-0.853045	0.474444	0.086477	0.663541
3_1501_2	-1.259183	-1.240837	0.476314	1.017408	1.640617
3_1501_3	1.292512	1.287934	-1.092049	-1.455100	-0.866952
3_1502_1	0.424992	-0.562976	0.381622	-1.152047	-0.521147
3_1502_2	-0.710747	-1.177181	1.077209	1.261158	1.467747
3_1502_3	0.410058	-1.293319	1.076553	0.716648	0.842298
3_1503_1	-0.011801	-0.781669	-0.648195	-0.218555	-0.573480
3_1503_2	-0.978338	-1.301367	1.424961	1.142508	1.055746
3_1503_3	1.131713	0.734735	-0.648195	-0.957623	-1.238112
3_1504_1	0.223892	-0.471894	-1.624565	-0.904712	-0.780937
3_1504_2	-1.507482	-0.846524	0.445884	1.654520	1.130365
3_1504_3	-0.212077	0.939898	-1.606908	0.860047	0.237883
3_1505_1	-1.755183	-0.433721	-2.201871	-1.001668	-0.150073
3_1505_2	-0.328493	-0.433678	-2.210830	-1.001795	-0.651385
3_1505_3	-1.766465	-1.031741	-0.145783	1.309500	0.859789
3_1506_1	1.707869	0.877003	-1.839397	-1.749981	-1.605552
3_1506_2	0.613157	0.991704	-1.839394	-0.122400	-0.465175
3_1506_3	-0.449619	-1.136106	-0.373045	0.886527	1.015062
3_1507_1	-0.121115	1.590218	-1.724469	0.161149	-0.326397
3_1507_2	1.275549	0.795931	-1.724469	-0.624163	-1.540550
3_1507_3	-0.251984	-0.119539	-1.724469	-0.624104	-1.142249
3_1508_1	-0.953443	-1.158729	1.124340	0.776057	1.257092
3_1508_2	0.576927	-1.232525	-0.595182	-1.303840	-0.276426
3_1508_3	0.182942	0.850999	1.055714	-0.191372	0.366957
3_1509_1	0.295423	-0.778979	-0.903832	0.453029	-0.259111
3_1509_2	0.385992	-0.459203	-0.903837	-0.458601	-1.476964
3_1509_3	0.280751	-1.669500	0.690839	1.352336	0.722969
3_1510_1	-0.155794	-0.212495	1.154806	1.005438	0.896833
3_1510_2	-0.470831	-1.287650	1.158588	1.398273	1.063592
3_1510_3	0.827989	1.313861	0.322418	0.007194	-0.143746
3_1511_1	0.032841	-0.905221	0.377215	0.789308	1.083516
3_1511_2	-0.756304	-0.551032	0.431363	1.269085	1.466378
3_1511_3	0.484557	-0.408048	-1.269097	-0.540648	-0.099687
3_1512_1	-0.183823	-0.456069	-0.234334	-0.686789	-0.964808
3_1512_2	-0.874048	-1.030932	1.701907	1.289026	1.484633
3_1512_3	-0.684775	-0.689492	1.654468	0.701982	0.911858
3_1513_1	0.175015	1.109419	1.098015	1.267359	0.828446
3_1513_2	1.346562	1.615025	-0.981477	0.324266	-1.089507
3_1513_3	1.332587	0.730916	-0.981477	-0.902784	-1.104816
3_1514_1	1.589580	0.807875	-0.890938	-0.902436	-0.465698
3_1514_2	-0.220772	0.090027	1.070396	0.294699	1.070864
3_1514_3	1.017945	0.037820	-0.890938	-0.896324	-0.259569
3_1515_1	-2.314612	-0.484856	1.212592	1.566418	1.346638
3_1515_2	-0.063607	0.384397	-0.565860	-0.336313	-1.062248
3_1515_3	-1.262074	-0.310947	-0.565860	-0.336313	-0.981629
3_1516_1	1.093457	-0.294002	-0.847910	-1.104782	-0.464665
3_1516_2	-0.588117	-1.233581	0.967881	1.152272	1.096868
3_1516_3	0.439203	-1.127649	0.966881	1.127433	0.864002
3_1517_1	-1.651358	-1.439088	1.162780	0.925096	1.176986
3_1517_2	1.119620	0.660843	-0.726819	-0.064105	-1.318039
3_1517_3	-0.130275	-0.548179	-0.676390	-0.064089	-0.548258
3_1518_1	0.896314	0.583115	-1.266628	-1.152262	-1.241261
3_1518_2	0.017327	1.678373	-1.238013	-0.488761	-0.507688
3_1518_3	-0.296792	-0.494652	-1.253183	-0.794415	-0.649901
3_1519_1	1.689575	0.592084	-0.569618	-1.480656	-1.015710
3_1519_2	1.072208	0.965521	-0.569340	0.448087	-0.141502
3_1519_3	-0.322073	-0.400315	1.078323	1.313816	0.744931
3_1520_1	-0.229106	-0.902941	-0.685447	-1.740943	-0.888873
3_1520_2	-0.229106	-0.907959	-0.685447	-0.748466	-0.474438
3_1520_3	-1.549803	-1.329470	0.940999	1.156310	1.235904
3_1521_1	0.899208	0.674990	-1.249152	-1.636683	-1.627603
3_1521_2	-0.601268	0.778512	0.732989	1.187965	0.753542
3_1521_3	-2.106601	-0.594833	0.742516	1.239774	1.447480
3_1522_1	1.381726	-0.412494	0.889572	-0.812958	-0.037779
3_1522_2	1.564235	0.735408	0.866703	-0.812983	-0.206169
3_1522_3	0.523610	-0.476914	1.337826	1.179130	1.111886
3_1523_1	-0.745451	-0.423862	0.707568	0.042617	0.709733
3_1523_2	0.046261	-0.780572	-0.039729	-1.135129	0.417195
3_1523_3	-1.469311	-1.091273	0.892477	1.258612	1.422760
3_1524_1	0.194664	0.681203	-1.079238	0.224561	-0.110488
3_1524_2	-1.241416	-1.429700	0.452395	1.163229	0.910745
3_1524_3	1.708802	0.595819	-1.568857	-1.181871	-1.246095
3_1525_1	-0.092450	1.647044	-0.998051	0.341716	-0.857290
3_1525_2	1.242526	1.069346	-0.998051	-0.645757	-1.459272
3_1525_3	-1.105489	-0.176650	0.974401	1.216040	0.788071
3_1526_1	-1.975522	-1.505688	1.344361	1.157922	1.090431
3_1526_2	1.096119	0.676433	-0.723882	-1.021340	-0.420106
3_1526_3	-0.451738	-0.529584	-0.655643	-1.018892	-0.095505
3_1527_1	0.324728	1.038446	0.035899	0.466922	0.434986
3_1527_2	0.385276	2.047083	-0.917781	-0.573033	-0.494716
3_1527_3	1.487144	1.366722	-0.917977	-1.510386	-1.478417
3_1528_1	0.744954	0.159684	-1.079058	-1.219721	-0.342766
3_1528_2	-1.307932	-0.865916	0.700992	1.324192	1.384837
3_1528_3	1.271285	1.192943	-1.080985	-1.219721	-0.931585
3_1529_1	1.051317	0.412024	-1.183786	-0.863613	-0.714489
3_1529_2	-1.475606	-1.203388	0.786515	1.255086	1.032051
3_1529_3	0.093797	-0.294429	-1.183786	-0.863574	-0.615761
3_1530_1	0.307429	-0.412899	1.028605	0.341384	0.555469
3_1530_2	0.958032	-0.009624	-0.599805	-0.197695	-0.473811
3_1530_3	-0.861793	-0.948450	1.030820	1.170871	1.184696
3_1531_1	0.977484	0.909937	-0.717942	0.129160	-1.249434
3_1531_2	-0.951313	-0.587694	1.263349	1.340589	0.921705
3_1531_3	-0.369651	1.039316	0.951746	1.309303	0.612453
3_1532_1	0.804893	1.158152	-2.775182	-0.999018	-1.330232
3_1532_2	-0.931645	0.509266	-1.120191	1.129225	0.786705
3_1532_3	-1.958738	-0.059807	-1.073451	1.142239	0.833349
3_1533_1	-0.430078	0.489617	1.046158	0.380939	1.053362
3_1533_2	-0.915709	-1.312754	1.046158	-0.687760	0.840392
3_1533_3	-0.030984	-0.298086	1.026989	-1.629283	0.296755
3_1534_1	1.588459	0.689298	-0.790870	-0.983830	-1.317737
3_1534_2	-1.242398	-1.513712	1.097701	1.283919	1.679149
3_1534_3	0.310518	1.838129	-0.790870	-0.470753	-0.291367
3_1535_1	1.400473	0.851390	-2.118821	-1.523587	-1.378465
3_1535_2	-0.528581	-0.170996	-0.258480	1.252515	0.842012
3_1535_3	-0.011107	0.935995	-0.525618	1.249239	0.600781
3_1536_1	-1.501791	-1.243146	0.983683	1.079242	1.241424
3_1536_2	-0.035072	1.575203	-1.032279	0.265229	-0.180566
3_1536_3	-0.379028	-0.489611	-1.032279	-0.513065	-0.981824
3_1537_1	-0.425900	-0.322764	-0.616265	-0.878524	-0.196914
3_1537_2	-1.156684	-1.353561	1.309640	1.482350	0.909409
3_1537_3	0.713818	0.850669	-0.616265	-0.880800	-0.778232
3_1538_1	-1.300999	-1.386095	0.978223	1.041364	0.939860
3_1538_2	0.125266	-0.452780	-0.138731	-0.283494	-0.559810
3_1538_3	1.094048	0.671249	-0.138762	-0.785453	-1.377447
3_1539_1	-0.300028	0.932966	1.063642	1.054434	0.946635
3_1539_2	0.492367	0.688762	0.856273	-0.786609	-0.342335
3_1539_3	0.490575	0.010046	0.856273	-0.786598	-0.090191
3_1540_1	1.679817	1.094208	-1.265235	-1.302775	-1.671093
3_1540_2	0.474665	1.377905	-1.265235	-0.123793	-0.171809
3_1540_3	-1.086129	-0.817706	0.634909	0.502827	1.100963
3_1541_1	0.661479	-0.689066	1.196051	-0.148626	0.700083
3_1541_2	-0.129748	-1.166771	1.204134	1.274224	1.448407
3_1541_3	1.467309	1.045147	0.374472	-1.093092	-0.105625
3_1542_1	-0.181446	-0.790261	-1.192634	0.621881	0.114741
3_1542_2	-1.307631	-1.130949	0.862411	1.390727	1.060604
3_1542_3	1.280745	0.358497	-1.192652	0.111041	-0.427007
3_1543_1	1.380150	0.924419	-0.590804	-1.640731	-1.730624
3_1543_2	0.318147	1.948390	-0.584836	-0.158641	-0.935303
3_1543_3	-0.063957	-0.294988	-0.587460	-1.614036	-1.043598
3_1544_1	-0.486470	-0.266153	-2.175141	-0.316988	-1.156923
3_1544_2	-1.721283	-0.078259	-0.198901	1.448016	1.332940
3_1544_3	-0.244645	1.380852	-0.224240	1.374159	0.844962
3_1545_1	-1.203672	-1.093331	0.299398	1.076689	1.187095
3_1545_2	1.686879	1.159861	-1.812931	-0.601854	-1.786107
3_1545_3	0.287839	0.805490	-1.807852	0.308173	-0.353901
